ckpt_group,step,head,tau_l2r,tau_rev_l2r,abs_tau_gt_0.5,quality,quality_std,frame,B_or_BT,near_diag_mass,row_entropy,top1_mass,margin
nocompile_a,5000,0,0.014200396825396824,-0.014200396825396824,0.0,0.12996532817236275,0.2911857770114574,physical,B,0.11273588676616539,3.89622381254156,0.05408378949822686,0.793649626084516
nocompile_a,5000,1,0.1061031746031746,-0.1061031746031746,0.022,0.1739085526485976,0.5710457064226064,physical,B,0.3833282011889215,2.02645973434795,0.3101699614340049,1.8111858978045174
nocompile_a,5000,2,-0.2941011904761905,0.2941011904761905,0.128,-0.45436904838989234,0.660609239270056,physical,B,0.5934115879660073,2.266536605212112,0.3068042120388757,1.8942222697830937
nocompile_a,5000,3,-0.016626984126984126,0.016626984126984126,0.01,0.5150420147139328,0.6006601397069323,physical,B,0.6584204748649988,2.1842394545429724,0.4049187306091044,2.9731408509039525
nocompile_a,5000,4,0.04711904761904762,-0.04711904761904762,0.01,0.22127298080135213,0.5358177263905244,physical,B,0.5305441971934409,2.59690479739541,0.2569893135934062,1.8023374776156507
nocompile_a,5000,5,0.016595238095238093,-0.016595238095238093,0.0,-0.258964992906758,0.29212979457151694,physical,B,0.14952235874083714,3.8916885361765345,0.05403469961868009,0.521826680657959
nocompile_a,5000,6,0.1392579365079365,-0.1392579365079365,0.076,-0.39049412743508793,0.5441640405291089,physical,B,0.5344416960673313,2.681837674484036,0.25848920322422353,1.3139761565659254
nocompile_a,5000,7,0.017146825396825396,-0.017146825396825396,0.002,0.06363929239549304,0.3027666783235685,physical,B,0.1578715506859535,3.8276489809667984,0.06469860819598379,0.8027725502456744
nocompile_a,5000,0,0.022045634920634917,-0.022045634920634917,0.0,-0.4243345477813785,0.7147570772107787,physical,BT,0.11273588676616539,3.79000396910512,0.07542109327212261,1.1063498831482725
nocompile_a,5000,1,-0.026801587301587302,0.026801587301587302,0.018,0.06669960603632981,0.8874028409227812,physical,BT,0.3833282011889215,1.9984627190865503,0.31650208351156084,2.05788948027002
nocompile_a,5000,2,-0.09246626984126985,0.09246626984126985,0.134,0.6500583075101867,0.9065769234567668,physical,BT,0.5934115879660073,2.220247543790375,0.3298808613770107,2.140624763966464
nocompile_a,5000,3,0.07429365079365079,-0.07429365079365079,0.208,0.5136859479638987,0.803136697177955,physical,BT,0.6584204748649988,2.1209800549826627,0.41768080972511196,3.0744405256002705
nocompile_a,5000,4,0.014236111111111107,-0.014236111111111107,0.022,0.4167206931082255,0.9355532070737946,physical,BT,0.5305441971934409,2.5546071052427854,0.26973686778289596,2.1607527302009375
nocompile_a,5000,5,-0.3238849206349206,0.3238849206349206,0.152,-1.1510173462156044,0.9314510179537315,physical,BT,0.14952235874083714,3.829586583378961,0.0656838283159809,0.9304133966667996
nocompile_a,5000,6,-0.012950396825396827,0.012950396825396827,0.054,0.3610430775237488,0.9049620435691856,physical,BT,0.5344416960673313,2.6191838313081455,0.2762058343250748,1.9585910433882163
nocompile_a,5000,7,0.0004880952380952385,-0.0004880952380952385,0.004,-0.4328557381454067,0.7520167284510644,physical,BT,0.1578715506859535,3.7092142964289496,0.08686635663120863,1.1790875948433828
nocompile_b,5000,0,0.0028670634920634915,-0.0028670634920634915,0.0,0.05733002720604369,0.43325331407102785,model,B,0.09273028696534232,3.9130660124670644,0.050951066919794244,0.7504634537674599
nocompile_b,5000,1,0.029577380952380952,-0.029577380952380952,0.006,0.24822954252772916,0.7461866634824914,model,B,0.09763940137201266,2.063043393571417,0.30378580362066393,1.768411823170961
nocompile_b,5000,2,0.3054920634920635,-0.3054920634920635,0.212,0.5622664468474443,0.6758989127651986,model,B,0.09518003919237945,2.282949549073657,0.31927546842501836,2.1209246823133934
nocompile_b,5000,3,0.03342063492063492,-0.03342063492063492,0.03,-0.43701154250198226,0.740780050756363,model,B,0.09634004628155328,2.9367923747343685,0.20005010497558393,1.1355329178511946
nocompile_b,5000,4,0.09085714285714286,-0.09085714285714286,0.022,0.09154111740497352,0.7368462213991877,model,B,0.09537651684222792,2.6518740783968413,0.2431014248296204,1.5507982828516236
nocompile_b,5000,5,0.01233928571428572,-0.01233928571428572,0.002,-0.04477400000648917,0.6461680973504691,model,B,0.09336647329521594,3.3385162347442385,0.16600577800707883,1.0492084313015935
nocompile_b,5000,6,0.0821984126984127,-0.0821984126984127,0.03,-0.3938127320791036,0.7168492621593696,model,B,0.09590053676737458,3.193189284742862,0.15181570315745466,0.9222234033667049
nocompile_b,5000,7,-0.044115079365079364,0.044115079365079364,0.0,-0.08376885939861542,0.42873932556396654,model,B,0.09379640282445122,3.8539691875982918,0.059385416120438406,0.6918788762156926
